data,unidades,receita,preco_medio,indice_concorr,tem_promocao,estoque_medio,dia_semana,mes,semana_ano,dia_mes,trimestre,is_fim_semana,mes_sin,mes_cos,dow_sin,dow_cos,is_feriado,lag_1d,lag_7d,lag_14d,lag_21d,lag_28d,lag_35d,roll_mean_7d,roll_std_7d,roll_max_7d,roll_min_7d,roll_med_7d,roll_mean_14d,roll_std_14d,roll_max_14d,roll_min_14d,roll_med_14d,roll_mean_28d,roll_std_28d,roll_max_28d,roll_min_28d,roll_med_28d,diff_1d,diff_7d,diff_28d,trend_idx,aceleracao_7_28,roll_receita_7d,roll_receita_28d,lag_concorr_7d,promo_lag_1d,promo_lag_7d,cat_Beleza,cat_Casa & Jardim,cat_Eletrônicos,cat_Esportes,cat_Moda
2022-02-28,351,22192.83,88.22333333333334,1.0030000000000001,1,1541.6666666666667,0,2,9,28,1,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,481.0,305.0,324.0,288.0,280.0,364.0,368.2857142857143,67.90609762928578,481.0,277.0,367.0,350.7857142857143,57.51010422449336,481.0,264.0,345.5,317.7857142857143,78.85916050635588,481.0,157.0,323.5,71.0,104.0,103.0,58,1.158912115078394,23428.82,21380.1225,0.999157142857143,1.0,5.0,True,False,False,False,False
2022-03-01,400,25999.69,93.73666666666668,0.9995333333333334,1,1408.3333333333333,1,3,9,1,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,351.0,277.0,264.0,255.0,157.0,337.0,374.85714285714283,62.79444925423629,481.0,277.0,367.0,352.7142857142857,56.99315555590672,481.0,264.0,349.5,320.32142857142856,78.74057430783728,481.0,157.0,329.5,-130.0,46.0,71.0,59,1.1702530939867581,23641.98285714286,21466.854285714286,0.9998952380952382,1.0,6.0,True,False,False,False,False
2022-03-02,450,28133.690000000002,91.99333333333334,1.0014333333333332,1,1258.3333333333333,2,3,9,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,400.0,348.0,301.0,323.0,166.0,353.0,392.42857142857144,45.74150975083484,481.0,348.0,390.0,362.42857142857144,52.08825984026354,481.0,277.0,359.0,329.0,73.27472405396821,481.0,166.0,339.0,49.0,123.0,243.0,60,1.1927920104175644,24727.617142857143,22010.447142857145,1.0002714285714287,1.0,7.0,True,False,False,False,False
2022-03-03,466,29931.7,92.33666666666666,0.9998,1,1103.0,3,3,9,3,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,450.0,367.0,343.0,288.0,190.0,340.0,407.0,45.475268003608406,481.0,351.0,400.0,373.07142857142856,53.76653847274022,481.0,277.0,372.0,339.14285714285717,69.4314019498352,481.0,190.0,345.5,50.0,102.0,284.0,61,1.2000842459947765,25638.51285714286,22603.480357142857,1.0004714285714287,1.0,7.0,True,False,False,False,False
2022-03-04,485,29866.07,90.78333333333332,0.9983333333333334,1,941.3333333333334,4,3,9,4,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,466.0,390.0,335.0,376.0,219.0,395.0,421.14285714285717,46.3480620645877,481.0,351.0,410.0,381.85714285714283,58.33043425553725,481.0,277.0,383.0,349.0,67.02348952530114,481.0,219.0,349.5,16.0,99.0,276.0,62,1.2067130577124656,26628.141428571427,23192.885000000002,1.0007380952380953,1.0,7.0,True,False,False,False,False
2022-03-05,496,33468.380000000005,89.46666666666668,0.9993666666666666,0,2907.6666666666665,5,3,9,5,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,485.0,410.0,389.0,417.0,253.0,479.0,434.7142857142857,49.50997975396595,485.0,351.0,450.0,392.57142857142856,62.67586246924509,485.0,277.0,389.5,358.5,66.76575968763234,485.0,253.0,359.0,19.0,95.0,266.0,63,1.2125921498272612,27426.59,23718.12142857143,1.0003190476190478,1.0,7.0,True,False,False,False,False
2022-03-06,491,34436.37,90.48,1.0016,0,3950.0,6,3,9,6,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,496.0,481.0,377.0,401.0,374.0,378.0,447.0,52.9087264383992,496.0,351.0,466.0,400.2142857142857,68.46355411281412,496.0,277.0,395.0,367.17857142857144,68.31953983897675,496.0,255.0,370.5,11.0,86.0,243.0,64,1.2173913043445106,28428.24,24266.244642857142,1.000252380952381,0.0,6.0,True,False,False,False,False
2022-03-07,402,26399.1,93.06333333333333,1.0079,0,3816.0,0,3,10,7,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,491.0,351.0,305.0,324.0,288.0,280.0,448.42857142857144,54.10131588928693,496.0,351.0,466.0,408.35714285714283,72.16925314080146,496.0,277.0,405.0,371.35714285714283,72.21891323310976,496.0,255.0,371.5,-5.0,10.0,117.0,65,1.2075399115181948,29146.96142857143,24524.06035714286,1.0004380952380953,0.0,5.0,True,False,False,False,False
2022-03-08,351,25615.309999999998,95.42333333333333,1.0073666666666667,0,3699.0,1,3,10,8,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,402.0,400.0,277.0,264.0,255.0,157.0,455.7142857142857,40.52453695279107,496.0,400.0,466.0,415.2857142857143,65.86399573413318,496.0,277.0,406.0,375.42857142857144,70.5394182270419,496.0,255.0,376.5,-89.0,51.0,114.0,66,1.2138508371352752,29747.85714285714,24803.975714285712,1.0011380952380953,0.0,4.0,True,False,False,False,False
2022-03-09,381,25180.579999999998,94.84333333333332,1.0090333333333332,0,3572.0,2,3,10,9,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,351.0,450.0,348.0,301.0,323.0,166.0,448.7142857142857,53.80741673076422,496.0,351.0,466.0,420.57142857142856,56.16831064647662,496.0,348.0,406.0,378.85714285714283,66.69761186557909,496.0,264.0,376.5,-51.0,-49.0,96.0,67,1.184389140268367,29692.945714285714,25077.5,1.0022571428571427,0.0,3.0,True,False,False,False,False
2022-03-10,384,23660.89,89.2,1.0113,0,3444.0,3,3,10,10,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,381.0,466.0,367.0,343.0,288.0,190.0,438.85714285714283,59.54670036038562,496.0,351.0,466.0,422.92857142857144,53.51845732759168,496.0,351.0,406.0,380.92857142857144,65.79312615870641,496.0,264.0,379.0,30.0,-69.0,58.0,68,1.1520720044972568,29271.072857142855,25226.153928571428,1.003342857142857,0.0,2.0,True,False,False,False,False
2022-03-11,441,29130.07,89.35000000000001,1.0093666666666667,0,3297.0,4,3,10,11,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,384.0,485.0,390.0,335.0,376.0,219.0,427.14285714285717,61.3553273194448,496.0,351.0,402.0,424.14285714285717,52.33157179555553,496.0,351.0,406.0,384.35714285714283,63.22225011855336,496.0,264.0,382.5,3.0,-82.0,96.0,69,1.1113175989564101,28375.242857142857,25333.622142857144,1.0049857142857144,0.0,1.0,True,False,False,False,False
2022-03-12,470,31095.7,89.27999999999999,1.0068333333333332,0,3140.3333333333335,5,3,10,12,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,441.0,496.0,410.0,389.0,417.0,253.0,420.85714285714283,56.50200165017348,496.0,351.0,402.0,427.7857142857143,51.54113901524671,496.0,351.0,425.5,386.67857142857144,64.09140092054224,496.0,264.0,386.5,57.0,-44.0,65.0,70,1.088390135768867,28270.100000000002,25439.055714285718,1.0065619047619048,0.0,0.0,True,False,False,False,False
2022-03-13,475,33463.35,95.38666666666666,1.0075,0,2982.0,6,3,10,13,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,470.0,491.0,481.0,377.0,401.0,374.0,417.14285714285717,51.35960984868886,491.0,351.0,402.0,432.07142857142856,52.43525573462971,496.0,351.0,445.5,388.57142857142856,65.78045897581435,496.0,264.0,386.5,29.0,-26.0,53.0,71,1.0735294117619432,27931.145714285714,25472.18142857143,1.0076285714285713,0.0,0.0,True,False,False,False,False
2022-03-14,380,25896.62,93.13,1.0067000000000002,0,2855.3333333333335,0,3,11,14,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,475.0,402.0,351.0,305.0,324.0,288.0,414.85714285714283,47.75433164097476,475.0,351.0,402.0,431.64285714285717,52.02751807805762,496.0,351.0,445.5,391.2142857142857,67.75520050717294,496.0,264.0,386.5,5.0,-16.0,74.0,72,1.0604345444559347,27792.14285714286,25742.37142857143,1.0084714285714287,0.0,0.0,True,False,False,False,False
2022-03-15,339,23472.42,90.45,1.006,0,2742.3333333333335,1,3,11,15,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,380.0,351.0,400.0,277.0,264.0,255.0,411.7142857142857,49.43586513761819,475.0,351.0,384.0,433.7142857142857,49.06264217449801,496.0,351.0,445.5,393.2142857142857,66.51279862516984,496.0,264.0,386.5,-95.0,-22.0,56.0,73,1.0470481380536496,27720.359999999997,25910.86142857143,1.0083,0.0,0.0,True,False,False,False,False
2022-03-16,354,21879.02,90.95333333333333,1.0127666666666666,0,2624.3333333333335,2,3,11,16,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,339.0,381.0,450.0,348.0,301.0,323.0,410.0,52.032041410397724,475.0,339.0,384.0,429.35714285714283,54.67471239818415,496.0,339.0,445.5,395.89285714285717,62.505904483001515,496.0,277.0,386.5,-41.0,-12.0,75.0,74,1.0356337392847093,27414.23285714286,26109.99,1.008104761904762,0.0,0.0,True,False,False,False,False
2022-03-17,354,25468.7,91.79333333333334,1.0146333333333335,0,2506.3333333333335,3,3,11,17,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,354.0,384.0,466.0,367.0,343.0,288.0,406.14285714285717,55.429921436677134,475.0,339.0,384.0,422.5,57.81635382165453,496.0,339.0,421.5,397.7857142857143,60.28903047625837,496.0,277.0,386.5,15.0,-27.0,53.0,75,1.0210091578354654,26942.58142857143,26162.589642857143,1.0086380952380953,0.0,0.0,True,False,False,False,False
2022-03-18,411,27933.760000000002,88.28333333333332,1.0131666666666668,0,2369.3333333333335,4,3,11,18,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,354.0,441.0,485.0,390.0,335.0,376.0,401.85714285714283,58.50193321999024,475.0,339.0,380.0,414.5,59.06938553677606,496.0,339.0,393.0,398.17857142857144,59.953718923002825,496.0,277.0,386.5,0.0,-30.0,11.0,76,1.009238496723629,27200.84,26258.818571428572,1.0091142857142859,0.0,0.0,True,False,False,False,False
2022-03-19,471,29100.54,87.71,1.0161666666666667,0,2212.3333333333335,5,3,11,19,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,411.0,470.0,496.0,410.0,389.0,417.0,397.57142857142856,56.21048876872583,475.0,339.0,380.0,409.2142857142857,55.477200544185386,496.0,339.0,393.0,400.89285714285717,58.69465196516787,496.0,277.0,389.5,57.0,-30.0,76.0,77,0.9917149220465239,27029.938571428567,26452.075,1.009657142857143,0.0,0.0,True,False,False,False,False
2022-03-20,500,34763.95,93.17333333333333,1.0144666666666666,0,2045.6666666666667,6,3,11,20,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,471.0,475.0,491.0,481.0,377.0,401.0,397.7142857142857,56.42610000615643,475.0,339.0,380.0,407.42857142857144,52.80692595267606,491.0,339.0,393.0,403.82142857142856,60.10796063099252,496.0,277.0,395.0,60.0,1.0,82.0,78,0.9848766250970571,26744.915714285715,26523.71642857143,1.0109904761904764,0.0,0.0,True,False,False,False,False
2022-03-21,380,25644.96,90.46333333333332,1.0174333333333334,0,1919.0,0,3,12,21,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,500.0,380.0,402.0,351.0,305.0,324.0,401.2857142857143,62.58784303072045,500.0,339.0,380.0,408.07142857142856,53.94507789012277,500.0,339.0,393.0,408.2142857142857,62.52131911528548,500.0,277.0,401.0,29.0,25.0,123.0,79,0.9830271216073907,26930.715714285714,26824.66,1.0119857142857145,0.0,0.0,True,False,False,False,False
2022-03-22,364,25541.51,94.20666666666666,1.0117,0,1797.6666666666667,1,3,12,22,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,380.0,339.0,351.0,400.0,277.0,264.0,401.2857142857143,62.58784303072045,500.0,339.0,380.0,406.5,54.45357938365752,500.0,339.0,382.5,410.89285714285717,59.46760044465828,500.0,277.0,401.0,-120.0,0.0,75.0,80,0.9766188613622472,26894.764285714286,27001.241071428572,1.0135190476190477,0.0,0.0,True,False,False,False,False
2022-03-23,392,25436.26,94.33666666666666,1.0088,0,1667.0,2,3,12,23,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,364.0,354.0,381.0,450.0,348.0,301.0,404.85714285714283,59.05485746724142,500.0,354.0,380.0,407.42857142857144,53.53749841245592,500.0,339.0,382.5,414.0,54.257274644529204,500.0,339.0,401.0,-16.0,25.0,87.0,81,0.9779158040003983,27190.348571428567,27256.28607142857,1.0143333333333333,0.0,0.0,True,False,False,False,False
2022-03-24,354,23529.760000000002,88.71666666666668,1.0091333333333334,0,1549.0,3,3,12,24,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,392.0,354.0,384.0,466.0,367.0,343.0,410.2857142857143,55.222924846221616,500.0,354.0,392.0,408.2142857142857,53.199448480988046,500.0,339.0,388.0,415.57142857142856,52.89502432066383,500.0,339.0,401.0,28.0,38.0,44.0,82,0.9872808525242658,27698.52571428571,27387.673214285714,1.0137666666666667,0.0,0.0,True,False,False,False,False
2022-03-25,417,27678.36,88.81666666666666,1.0126333333333333,0,1410.0,4,3,12,25,1,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,354.0,411.0,441.0,485.0,390.0,335.0,410.2857142857143,55.222924846221616,500.0,354.0,392.0,406.07142857142856,54.82905502309207,500.0,339.0,386.0,415.10714285714283,53.391870157747974,500.0,339.0,401.0,-38.0,0.0,-13.0,83,0.9883850985091909,27421.534285714286,27406.43964285714,1.0129809523809523,0.0,0.0,True,False,False,False,False
2022-03-26,484,31638.0,90.3,1.0116333333333334,0,1248.6666666666667,5,3,12,26,1,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0,417.0,471.0,470.0,496.0,410.0,389.0,411.14285714285717,55.28239192675069,500.0,354.0,392.0,404.35714285714283,54.02222782245363,500.0,339.0,386.0,416.07142857142856,53.164962404888875,500.0,339.0,406.0,63.0,6.0,27.0,84,0.9881545064353934,27385.04857142857,27527.919285714284,1.012904761904762,0.0,0.0,True,False,False,False,False
2022-03-27,482,34619.880000000005,92.96333333333332,1.0108,0,1088.0,6,3,12,27,1,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0,484.0,500.0,475.0,491.0,481.0,377.0,413.0,57.78984916632575,500.0,354.0,392.0,405.35714285714283,55.44173260537316,500.0,339.0,386.0,418.7142857142857,54.66995731482012,500.0,339.0,406.5,67.0,13.0,74.0,85,0.9863527806185928,27747.542857142857,27712.961071428574,1.0122571428571427,0.0,0.0,True,False,False,False,False
2022-03-28,352,24153.2,89.17,1.0098,0,970.6666666666666,0,3,13,28,1,0,1.0,6.123233995736766e-17,0.0,1.0,0,482.0,380.0,380.0,402.0,351.0,305.0,410.42857142857144,53.51590773734848,484.0,354.0,392.0,405.85714285714283,56.14521987031218,500.0,339.0,386.0,418.75,54.712463878934614,500.0,339.0,406.5,-2.0,-18.0,1.0,86,0.9801279317673822,27726.961428571427,27899.195357142857,1.0117333333333334,0.0,0.0,True,False,False,False,False
2022-03-29,354,23693.010000000002,90.73,1.0133666666666665,0,2232.3333333333335,1,3,13,29,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,352.0,364.0,339.0,351.0,400.0,277.0,406.42857142857144,57.09599268733658,484.0,352.0,392.0,403.85714285714283,57.61658033648225,500.0,339.0,386.0,418.7857142857143,54.666908632836744,500.0,339.0,406.5,-130.0,-28.0,1.0,87,0.9704929217101166,27513.852857142858,27969.208571428575,1.0106428571428572,0.0,0.0,True,False,False,False,False
2022-03-30,358,23006.260000000002,92.43,1.0130666666666668,0,3383.3333333333335,2,3,13,30,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,354.0,392.0,354.0,381.0,450.0,348.0,405.0,58.443705107279754,484.0,352.0,392.0,404.92857142857144,56.44529589409034,500.0,352.0,386.0,417.14285714285717,55.9289988293455,500.0,339.0,406.5,2.0,-10.0,-46.0,88,0.9708904109565766,27249.781428571434,27886.827142857142,1.0108809523809523,0.0,0.0,True,False,False,False,False
2022-03-31,369,24254.78,90.18666666666667,1.0106,0,3260.3333333333335,3,3,13,31,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,358.0,354.0,354.0,384.0,466.0,367.0,400.14285714285717,61.058519939013145,484.0,352.0,358.0,405.2142857142857,56.177162854434094,500.0,352.0,386.0,413.85714285714283,56.62528834737444,500.0,339.0,397.0,4.0,-34.0,-92.0,89,0.9668622713128175,26902.63857142857,27703.70464285714,1.0114904761904762,0.0,0.0,True,False,False,False,False
2022-04-01,456,30748.69,91.01666666666667,1.0126,0,3649.0,4,4,13,1,2,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,369.0,417.0,411.0,441.0,485.0,390.0,402.2857142857143,59.41019633506894,484.0,352.0,369.0,406.2857142857143,55.26082013287736,500.0,352.0,386.0,410.39285714285717,56.283238269070196,500.0,339.0,388.0,11.0,15.0,-97.0,90,0.980245409448486,27006.212857142855,27500.957499999997,1.0116999999999998,0.0,0.0,True,False,False,False,False
2022-04-02,531,33859.979999999996,94.09333333333335,1.0090333333333332,0,3472.0,5,4,13,2,2,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,456.0,484.0,471.0,470.0,496.0,410.0,407.85714285714283,62.754624189320666,484.0,352.0,369.0,409.5,56.84222428387583,500.0,352.0,386.0,409.35714285714283,55.11416722197158,500.0,339.0,388.0,87.0,39.0,-29.0,91,0.9963357180223437,27444.83142857143,27532.479642857146,1.011695238095238,0.0,0.0,True,False,False,False,False
2022-04-03,494,34974.84,94.64999999999999,1.0090999999999999,0,3307.3333333333335,6,4,13,3,2,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,531.0,482.0,500.0,475.0,491.0,481.0,414.57142857142856,73.80121304978032,531.0,352.0,369.0,413.7857142857143,63.68574115430869,531.0,352.0,386.0,410.60714285714283,57.49740044733394,531.0,339.0,388.0,75.0,47.0,35.0,92,1.0096546925260268,27762.257142857146,27546.465357142857,1.0113238095238095,0.0,0.0,True,False,False,False,False
2022-04-04,404,25831.64,89.39666666666666,1.0089666666666666,0,3172.6666666666665,0,4,14,4,2,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,494.0,352.0,380.0,380.0,402.0,351.0,416.2857142857143,75.74235777888605,531.0,352.0,369.0,413.35714285714283,63.07822633336021,531.0,352.0,386.0,410.7142857142857,57.65533423836501,531.0,339.0,388.0,-37.0,12.0,3.0,93,1.0135652173888365,27812.965714285714,27565.696428571428,1.0110809523809523,0.0,0.0,True,False,False,False,False
2022-04-05,369,25836.989999999998,91.80666666666667,1.0067333333333333,0,3049.6666666666665,1,4,14,5,2,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,404.0,354.0,364.0,339.0,351.0,400.0,423.7142857142857,70.77361628392875,531.0,354.0,404.0,415.07142857142856,62.42467988977308,531.0,352.0,398.0,410.7857142857143,57.64537637997896,531.0,339.0,388.0,-90.0,52.0,2.0,94,1.031472787338821,28052.742857142854,27545.43,1.0109619047619047,0.0,0.0,True,False,False,False,False
2022-04-06,390,26591.65,92.85333333333334,1.0123666666666666,0,2919.6666666666665,2,4,14,6,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,369.0,358.0,392.0,354.0,381.0,450.0,425.85714285714283,68.50165100547733,531.0,358.0,404.0,415.42857142857144,62.123591809719436,531.0,352.0,398.0,411.42857142857144,57.05126257013582,531.0,339.0,388.0,-35.0,15.0,18.0,95,1.0350694444419286,28359.02571428571,27553.347142857143,1.0100142857142858,0.0,0.0,True,False,False,False,False
2022-04-07,428,27212.83,89.15666666666668,1.0187666666666668,0,2777.0,3,4,14,7,2,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,390.0,369.0,354.0,354.0,384.0,466.0,430.42857142857144,64.14789459485327,531.0,369.0,404.0,415.2857142857143,62.18388187332104,531.0,352.0,397.0,411.75,56.89862655375544,531.0,339.0,391.0,21.0,32.0,9.0,96,1.0453638650334574,28871.22428571429,27603.7425,1.0099142857142855,0.0,0.0,True,False,False,False,False
2022-04-08,501,33776.43,93.96666666666665,1.0221666666666667,0,2610.0,4,4,14,8,2,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,428.0,456.0,417.0,411.0,441.0,485.0,438.85714285714283,58.3450328403617,531.0,369.0,428.0,420.57142857142856,59.66794563468492,531.0,352.0,410.5,413.32142857142856,56.711128682139076,531.0,339.0,398.0,38.0,59.0,44.0,97,1.0617817333422854,29293.802857142855,27730.5975,1.0110809523809523,0.0,0.0,True,False,False,False,False
2022-04-09,587,37249.37,93.94666666666667,1.0195666666666667,1,2414.3333333333335,5,4,14,9,2,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,0,501.0,531.0,484.0,471.0,470.0,496.0,445.2857142857143,62.85357132710486,531.0,369.0,428.0,426.57142857142856,63.388562770501956,531.0,352.0,416.0,415.4642857142857,58.88751495851596,531.0,339.0,398.0,73.0,45.0,60.0,98,1.0717785609877066,29726.33714285714,27896.538928571426,1.012447619047619,0.0,0.0,True,False,False,False,False
2022-04-10,650,37602.58,90.51666666666667,1.0227,1,2197.6666666666665,6,4,14,10,2,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,0,587.0,494.0,482.0,500.0,475.0,491.0,453.2857142857143,77.45044498627145,587.0,369.0,428.0,433.92857142857144,75.40502358873418,587.0,352.0,416.0,419.64285714285717,66.55279958255066,587.0,339.0,398.0,86.0,56.0,117.0,99,1.0801702127633834,30210.535714285714,28116.312857142857,1.013952380952381,1.0,1.0,True,False,False,False,False
2022-04-11,416,28078.4,94.27666666666666,1.0219,1,2059.0,0,4,15,11,2,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,0,650.0,404.0,352.0,380.0,380.0,402.0,475.57142857142856,107.66747751426959,650.0,369.0,428.0,445.92857142857144,94.57472770713692,650.0,352.0,416.0,425.89285714285717,78.99758050008717,650.0,339.0,398.0,63.0,156.0,175.0,100,1.1166457023034577,30585.92714285714,28264.142499999998,1.0158952380952382,1.0,2.0,True,False,False,False,False
